# name         phase        index
sn2000cf      25.1000      393.800
sn2000cw      3.50000      853.800
sn2001E      2.80000      725.600
sn2001E      7.70000      389.000
sn2001E      14.6000      280.600
sn2001E      39.0000      275.200
sn2001N     0.600000      711.400
sn2001N      2.50000      430.600
sn2001N      4.30000      615.600
sn2001N      9.40000      116.200
sn2001N      10.4000      80.2000
sn2001N      11.4000      76.2000
sn2001N      26.0000      225.600
sn2001N      29.9000      298.800
sn2001N      31.8000      51.6000
sn2001ay     -1.50000      756.800
sn2001ay      1.30000      527.600
sn2001ay      3.30000      648.000
sn2001ay      4.20000      400.400
sn2001ay      7.10000      296.400
sn2001ay      9.00000      290.600
sn2001ay      22.6000      332.600
sn2001ay      29.4000      399.400
sn2001ay      30.4000      416.200
sn2001ay      31.4000      344.400
sn2001ay      36.3000      290.400
sn2001ay      54.7000      438.000
sn2001bf     0.800000      835.000
sn2001bf      4.70000      715.400
sn2001bf      7.60000      380.400
sn2001bf      8.60000      771.800
sn2001bf      12.5000      371.400
sn2001bf      41.9000      483.600
sn2001bf      57.7000      284.800
sn2001bf      58.8000      370.000
sn2001bf      64.5000      271.800
sn2001bg      4.20000      847.000
sn2001bg      5.20000      803.200
sn2001bg      10.1000      419.800
sn2001bg      14.0000      341.400
sn2001bg      19.0000      555.000
sn2001da     -1.00000      863.800
sn2001da     -2.00000      905.800
sn2001da      0.00000      881.000
sn2001da      1.90000      872.600
sn2001da      2.90000      895.400
sn2001da      7.80000      359.600
sn2001da      56.8000      473.600
sn2001en      1.50000      904.000
sn2001en      4.40000      893.200
sn2001en      5.30000      898.400
sn2001en      6.30000      814.800
sn2001en      8.30000      602.400
sn2001en      10.2000      421.800
sn2001en      12.2000      388.400
sn2001en      14.1000      344.200
sn2001en      37.7000      378.800
sn2001ep    -0.200000      864.400
sn2001ep     -1.10000      877.200
sn2001ep     -2.10000      887.400
sn2001ep     -3.10000      896.600
sn2001ep     -7.00000      948.600
sn2001ep     0.800000      855.800
sn2001ep      1.80000      878.200
sn2001ep      2.80000      863.600
sn2001ep      3.80000      867.400
sn2001ep      4.80000      811.000
sn2001ep      5.80000      794.400
sn2001ep      6.70000      646.400
sn2001ep      7.70000      580.000
sn2001ep      20.5000      481.800
sn2001ep      28.4000      358.400
sn2001ep      31.5000      362.800
sn2001ep      33.4000      374.600
sn2001ep      35.2000      419.800
sn2001ep      47.1000      503.600
sn2001ep      57.0000      522.800
sn2001ep      60.9000      519.200
sn2001ep      66.9000      501.800
sn2001ep      87.5000      171.000
sn2001gc     -8.50000      857.400
sn2001gc      3.40000      733.600
sn2001gc      4.40000      503.400
sn2001gc      5.30000      298.600
sn2001gc      7.30000      144.600
sn2001gc      13.3000      184.000
sn2001gc      18.2000      463.000
sn2001gc      22.0000      374.200
sn2001gc      37.6000      34.4000
sn2002bf      1.80000      809.400
sn2002bf      4.70000      196.200
sn2002bf      5.70000      246.800
sn2002bf      6.60000      166.600
sn2002bf      10.6000      43.0000
sn2002bf      11.6000      31.4000
sn2002bf      12.6000      81.0000
sn2002bf      13.5000      97.6000
sn2002bf      15.4000      61.0000
sn2002bf      16.4000      76.6000
sn2002bf      17.5000      126.600
sn2002bf      29.1000      134.000
sn2002bo     -1.50000      902.600
sn2002bo     -3.40000      924.400
sn2002bo     -4.30000      933.000
sn2002bo     -5.40000      923.200
sn2002bo     -6.30000      957.800
sn2002bo     -7.30000      957.000
sn2002bo     -8.40000      970.800
sn2002bo     -12.4000      731.000
sn2002bo     -13.4000      564.400
sn2002bo      10.4000      367.600
sn2002bo      11.6000      311.200
sn2002bo      12.5000      350.800
sn2002bo      13.5000      359.800
sn2002bo      15.4000      392.600
sn2002bo      16.4000      446.800
sn2002bo      18.4000      494.800
sn2002bo      20.4000      512.400
sn2002bo      21.4000      494.600
sn2002bo      23.5000      416.000
sn2002bo      27.4000      354.000
sn2002bo      28.3000      347.200
sn2002bo      29.4000      339.200
sn2002bo      40.3000      438.400
sn2002bo      43.3000      475.400
sn2002bo      45.3000      472.600
sn2002bo      49.3000      486.800
sn2002bo      51.3000      521.200
sn2002bo      54.2000      561.200
sn2002bo      57.2000      571.800
sn2002bo      72.2000      426.800
sn2002bo      79.1000      321.400
sn2002cd     -3.70000      914.600
sn2002cd     -4.70000      906.600
sn2002cd     -5.70000      890.000
sn2002cd     -6.60000      889.400
sn2002cd     -7.60000      866.400
sn2002cd     -8.60000      805.800
sn2002cd     0.300000      826.600
sn2002cd      2.30000      751.800
sn2002cd      3.30000      863.400
sn2002cd      15.1000      219.400
sn2002cd      18.1000      147.000
sn2002cd      24.0000      140.400
sn2002cd      46.8000      433.000
sn2002cd      52.7000      389.800
sn2002cd      58.6000      243.400
sn2002cs     -4.50000      867.400
sn2002cs     -7.40000      843.000
sn2002cs     -8.50000      830.600
sn2002cs      3.30000      884.800
sn2002cs      18.1000      540.200
sn2002cu     -3.40000      831.400
sn2002cu     -6.30000      809.600
sn2002cu     -8.30000      764.400
sn2002dj     -6.40000      898.800
sn2002dj     -7.40000      893.600
sn2002dj     -8.40000      864.400
sn2002dj     -10.3000      825.600
sn2002dj     -11.3000      529.600
sn2002dj      9.50000      371.800
sn2002dj      16.4000      176.400
sn2002dp     -4.80000      967.400
sn2002dp      7.10000      732.800
sn2002dp      10.0000      413.000
sn2002dp      13.0000      368.600
sn2002dp      16.9000      360.200
sn2002dp      22.9000      515.400
sn2002dp      36.7000      450.400
sn2002ha     -4.20000      897.000
sn2002ha      1.70000      776.600
sn2002ha      5.60000      802.800
sn2002ha      9.50000      440.000
sn2002ha      32.2000      439.800
sn2002ha      35.2000      452.600
sn2002hd      1.40000      758.400
sn2002hd      12.0000      303.200
sn2002hd      15.9000      513.000
sn2002he     -3.20000      900.200
sn2002he     -8.10000      809.000
sn2002he      3.60000      857.000
sn2002he      5.60000      757.800
sn2002he      34.8000      434.600
sn2003U    -0.700000      879.200
sn2003U     -5.60000      847.000
sn2003U     -8.50000      797.200
sn2003W    -0.300000      787.000
sn2003W     -2.30000      827.400
sn2003W     -3.30000      817.200
sn2003W     -5.30000      825.200
sn2003W     -6.20000      835.000
sn2003W     -7.30000      819.600
sn2003W     -8.20000      796.800
sn2003W     -9.10000      786.000
sn2003W     -10.2000      694.600
sn2003W     -11.1000      740.800
sn2003W     0.600000      711.000
sn2003W      21.2000      29.6000
sn2003W      25.1000      66.4000
sn2003W      28.0000      81.8000
sn2003W      30.0000      76.4000
sn2003W      43.7000      285.200
sn2003W      48.5000      60.2000
sn2003ch    -0.200000      867.200
sn2003ch     -2.10000      813.000
sn2003ch     0.800000      839.200
sn2003ch      1.80000      813.800
sn2003ch      2.80000      788.400
sn2003ch      3.80000      817.600
sn2003ch      4.80000      845.600
sn2003ch      5.60000      686.000
sn2003ch      6.70000      828.200
sn2003ch      13.5000      303.600
sn2003ch      14.5000      173.000
sn2003ch      31.1000      440.000
sn2003cq    -0.900000      840.400
sn2003cq     -1.80000      885.400
sn2003cq     -5.70000      794.200
sn2003cq      0.00000      842.600
sn2003cq      1.00000      861.200
sn2003cq      2.00000      874.200
sn2003cq      17.4000      290.800
sn2003cq      29.0000      363.600
sn2003gn     -3.00000      874.200
sn2003kc    -0.900000      855.200
sn2003kc     -5.70000      872.600
sn2003kc     -7.60000      812.600
sn2003kc      14.6000      219.000
sn2003kc      20.4000      177.600
sn2003kc      24.2000      307.600
sn2003kc      43.6000      245.600
sn2004as    -0.100000      852.000
sn2004as     -1.00000      859.200
sn2004as     -2.10000      855.200
sn2004as     -2.90000      848.600
sn2004as     -3.90000      849.000
sn2004as     -4.90000      830.800
sn2004as     -5.90000      835.200
sn2004as     -6.90000      854.400
sn2004as     -7.90000      801.600
sn2004as      1.80000      842.600
sn2004as      2.90000      869.400
sn2004as      5.80000      583.000
sn2004as      6.60000      454.000
sn2004as      7.60000      370.200
sn2004as      8.60000      256.400
sn2004as      25.1000      425.000
sn2004as      28.0000      346.000
sn2004as      31.0000      280.600
sn2004dt      16.4000      332.400
sn2004dt      19.2000      586.800
sn2004dt      23.2000      399.000
sn2004dt      43.7000      465.800
sn2004dt      48.6000      506.400
sn2004dt      50.6000      492.000
sn2004dt      52.5000      468.000
sn2004dt      57.5000      425.800
sn2004dt      109.300      227.400
sn2004ef    -0.400000      873.400
sn2004ef     -1.50000      855.400
sn2004ef     -3.30000      853.200
sn2004ef     -4.20000      826.600
sn2004ef     -5.30000      783.200
sn2004ef     -6.30000      746.800
sn2004ef     -7.10000      761.200
sn2004ef     -8.10000      489.400
sn2004ef     0.600000      861.800
sn2004ef      1.50000      853.000
sn2004ef      2.50000      826.400
sn2004ef      6.30000      504.000
sn2004ef      19.9000      398.200
sn2004ef      25.6000      316.800
sn2004ef      33.4000      285.200
sn2004fu     -3.40000      927.000
sn2004fu     -5.40000      917.400
sn2004fu     -6.40000      909.200
sn2004fu      2.40000      905.000
sn2004fu      4.40000      907.000
sn2004fu      15.3000      218.400
sn2004fu      22.3000      439.000
sn2004fu      27.2000      327.400
sn2005am     -3.00000      871.400
sn2005am      1.90000      862.600
sn2005am      2.90000      839.000
sn2005am      3.90000      886.200
sn2005am      4.90000      860.000
sn2005am      6.90000      854.000
sn2005am      7.90000      745.600
sn2005am      9.80000      460.800
sn2005am      10.8000      372.000
sn2005am      11.8000      294.400
sn2005am      14.8000      303.400
sn2005am      23.7000      350.400
sn2005am      26.7000      415.000
sn2005am      31.6000      369.600
sn2005am      35.5000      448.800
sn2005am      38.5000      456.200
sn2005am      57.4000      619.400
sn2005am      63.3000      523.800
sn2005am      71.2000      452.800
sn2006X      1.30000      242.000
sn2006X      2.30000      194.600
sn2006X      4.20000      143.000
sn2006X      5.20000      128.200
sn2006X      6.20000      111.200
sn2006X      7.30000      89.4000
sn2006X      8.20000      109.600
sn2006X      10.3000      91.8000
sn2006X      11.3000      135.800
sn2006X      12.3000      89.4000
sn2006X      13.3000      112.200
sn2006X      14.2000      133.200
sn2006X      17.1000      163.400
sn2006X      29.0000      78.8000
sn2006X      31.1000      116.000
sn2006X      32.1000      101.400
sn2006X      33.2000      120.600
sn2006X      34.0000      120.400
sn2006X      39.1000      214.600
sn2006X      42.0000      160.000
sn2006X      43.0000      185.400
sn2006X      59.8000      232.600
sn2006X      62.8000      216.200
sn2006X      72.7000      226.800
sn2006X      150.300      115.800
sn2006ac      6.20000      624.400
sn2006ac      7.20000      449.000
sn2006ac      9.10000      316.800
sn2006ac      10.1000      300.400
sn2006ac      11.0000      291.600
sn2006ac      13.0000      316.600
sn2006ac      15.0000      261.400
sn2006ac      17.1000      182.400
sn2006ac      18.0000      318.400
sn2006ac      21.7000      279.000
sn2006ac      33.5000      381.800
sn2006ac      36.4000      382.400
sn2006bq      5.30000      908.000
sn2006br     0.200000      906.200
sn2006br      3.00000      805.000
sn2006cj    -0.200000      596.000
sn2006cj     -1.10000      674.400
sn2006cj     -2.10000      655.000
sn2006cj      4.40000      730.000
sn2006cj      5.40000      739.400
sn2006cj      8.20000      614.200
sn2006cj      9.10000      262.800
sn2006cj      11.0000      170.800
sn2006cp     -6.30000      865.800
sn2006cp     -8.40000      864.800
sn2006cp     -9.20000      846.600
sn2006cp     -10.2000      841.400
sn2006cp     -11.2000      805.400
sn2006cp      6.40000      670.600
sn2006cp      7.30000      444.600
sn2006cp      9.30000      338.600
sn2006cp      39.6000      380.400
sn2006cp      40.6000      366.400
sn2006cp      41.5000      391.200
sn2006ev      5.50000      853.000
sn2006ot    -0.400000      779.800
sn2006ot      2.50000      443.600
sn2006sr     -1.00000      859.600
sn2006sr      1.00000      854.000
sn2006sr      2.00000      870.200
sn2006sr      3.00000      868.600
sn2006sr      3.90000      831.800
sn2006sr      17.6000      362.400
sn2007af    -0.700000      906.600
sn2007af     -1.60000      918.800
sn2007af     -2.60000      835.800
sn2007af     -3.60000      882.600
sn2007af     -4.60000      892.400
sn2007af     -5.60000      926.200
sn2007af     0.300000      850.400
sn2007af      2.30000      800.000
sn2007af      3.30000      829.800
sn2007af      4.30000      791.000
sn2007af      5.40000      725.400
sn2007af      10.2000      407.000
sn2007af      11.2000      392.600
sn2007af      12.3000      370.800
sn2007af      24.1000      528.000
sn2007af      28.2000      460.600
sn2007af      31.1000      398.200
sn2007af      32.1000      437.600
sn2007af      34.0000      441.200
sn2007af      39.0000      531.400
sn2007af      57.9000      596.200
sn2007af      60.8000      619.800
sn2007af      62.8000      620.000
sn2007af      66.8000      594.800
sn2007af      69.8000      577.200
sn2007af      87.6000      303.600
sn2007af      91.6000      318.600
sn2007af      96.6000      273.600
sn2007af      101.500      226.800
sn2007af      116.400      181.800
sn2007af      124.400      105.600
sn2007bd     -1.30000      860.800
sn2007bd     -4.20000      844.200
sn2007bd     -8.10000      855.200
sn2007bd     -9.00000      787.800
sn2007bd      1.70000      860.600
sn2007bd      8.40000      552.000
sn2007bm     -9.30000      998.000
sn2007bm     -11.2000      994.600
sn2007bm      6.60000      754.800
sn2007bm      9.60000      458.400
sn2007bm      12.6000      386.600
sn2007bm      15.6000      548.800
sn2007bm      17.6000      625.600
sn2007bm      20.5000      557.800
sn2007bm      34.4000      394.400
sn2007bm      38.4000      450.000
sn2007bm      45.4000      493.400
sn2007cg      5.60000      615.600
sn2007cg      6.50000      419.800
sn2007cg      7.50000      531.400
sn2007co    -0.200000      856.400
sn2007co     -1.20000      885.600
sn2007co     -3.10000      862.400
sn2007co     -4.20000      880.800
sn2007co     -5.10000      864.600
sn2007co     0.800000      859.200
sn2007co      1.70000      890.400
sn2007co      2.70000      877.600
sn2007co      3.60000      811.800
sn2007co      4.60000      788.400
sn2007co      5.70000      663.400
sn2007co      6.60000      690.800
sn2007co      7.50000      418.600
sn2007co      8.50000      310.600
sn2007co      10.5000      309.400
sn2007co      11.5000      281.200
sn2007co      87.2000      279.400
sn2007jg     -2.30000      812.400
sn2007jg      13.2000      267.600
sn2007kk    -0.800000      805.800
sn2007kk     -1.70000      784.800
sn2007kk      1.10000      839.800
sn2007kk      2.10000      791.400
sn2007kk      3.20000      817.400
sn2007kk      4.10000      809.200
sn2007kk      5.00000      740.400
sn2007kk      5.90000      679.400
sn2007kk      7.90000      343.800
sn2007kk      8.80000      273.400
sn2007kk      9.80000      214.600
sn2007kk      21.3000      356.600
sn2007kk      25.1000      366.400
sn2007kk      27.1000      360.600
sn2007kk      30.0000      410.600
sn2007kk      90.4000      322.000
sn2007le     -6.40000      942.800
sn2007le     -7.40000      876.400
sn2007le     -8.40000      917.400
sn2007le     -10.3000      787.600
sn2007le      5.40000      727.600
sn2007le      7.40000      659.800
sn2007le      8.40000      532.000
sn2007le      9.50000      505.400
sn2007le      11.4000      479.400
sn2007le      12.4000      473.200
sn2007le      13.4000      377.200
sn2007le      14.4000      482.200
sn2007le      15.4000      463.800
sn2007le      16.4000      446.400
sn2007le      17.4000      392.400
sn2007le      18.3000      496.800
sn2007le      19.3000      608.000
sn2007le      20.3000      560.600
sn2007le      21.3000      521.800
sn2007le      39.2000      408.000
sn2007le      40.1000      426.800
sn2007le      48.2000      418.200
sn2007le      50.1000      547.400
sn2007le      53.1000      520.400
sn2007le      67.0000      482.200
sn2007le      77.8000      372.400
sn2007nq      6.40000      575.600
sn2007nq      9.20000      275.600
sn2008L      5.60000      781.600
sn2008af      5.90000      574.000
sn2008af      24.3000      368.600
sn1996bk      2.60000      626.000
sn1997cn      11.0000      267.200
sn1997cn      11.9000      261.000
sn1997cn      13.0000      250.400
sn1997cn      14.0000      287.000
sn1997cn      15.0000      274.000
sn1997cn      15.9000      285.400
sn1997cn      17.9000      301.000
sn1997cn      19.7000      321.000
sn1997cn      20.8000      346.800
sn1997cn      21.7000      344.000
sn1997cn      23.7000      339.800
sn1997cn      43.4000      449.200
sn1998bp    -0.900000      981.200
sn1998bp     -1.90000      1013.00
sn1998bp     -2.90000      968.400
sn1998bp      0.00000      988.000
sn1998bp      1.00000      961.600
sn1998bp      12.9000      376.600
sn1998bp      14.8000      342.000
sn1998bp      24.8000      365.400
sn1998bp      25.8000      374.400
sn1998bp      27.7000      388.000
sn1998bp      29.6000      378.600
sn1998bp      76.1000      140.600
sn1998de    -0.300000      213.400
sn1998de     -2.20000      212.200
sn1998de     -3.10000      449.600
sn1998de     -5.20000      125.000
sn1998de     -6.10000      93.4000
sn1998de     -7.10000      50.2000
sn1998de      2.70000      71.8000
sn1999by     -2.00000      99.0000
sn1999by     -3.00000      483.800
sn1999by     -4.10000      692.200
sn1999by     -5.00000      701.200
sn1999by      2.00000      28.0000
sn1999by      2.90000      153.000
sn1999by      4.00000      342.400
sn1999by      5.00000      290.200
sn1999by      5.90000      259.600
sn1999by      6.90000      265.600
sn1999by      7.90000      283.800
sn1999by      9.90000      432.800
sn1999by      10.9000      189.400
sn1999by      24.9000      467.200
sn1999by      28.9000      528.600
sn1999by      30.9000      546.200
sn1999by      32.9000      528.600
sn1999by      41.9000      530.000
sn1999da     -2.60000      503.400
sn2000dk     -4.30000      890.800
sn2000dk     -5.10000      882.200
sn2000dk     0.800000      943.200
sn2000dk      3.70000      835.000
sn2000dk      9.60000      351.800
sn2000dk      33.1000      423.400
sn2000dk      58.6000      451.400
sn2000dk      88.0000      121.400
sn2000dk      120.500      130.800
sn2001ex     -3.50000      795.800
sn2002cf     -5.40000      770.400
sn2002dl     -7.40000      760.200
sn2002dl     -8.40000      645.400
sn2002dl      10.3000      289.200
sn2002es      2.10000      114.400
sn2002es      4.10000      159.000
sn2002es      5.10000      68.6000
sn2002es      9.00000      19.2000
sn2002es      11.0000      104.600
sn2002es      26.6000      180.200
sn2002eu      1.10000      883.400
sn2002eu      3.10000      866.400
sn2002eu      5.00000      880.600
sn2002eu      7.80000      529.600
sn2002eu      10.7000      346.400
sn2002eu      26.1000      339.600
sn2002eu      60.8000      261.000
sn2002fb     -2.60000      326.800
sn2002fb     -4.50000      693.400
sn2002fb     0.300000      454.800
sn2002fb      17.1000      315.600
sn2002fb      22.9000      362.600
sn2002fb      26.8000      341.200
sn2002fb      52.5000      117.200
sn2002hw     -3.20000      1057.60
sn2002hw     -5.20000      1040.20
sn2002hw     -6.10000      1048.80
sn2002hw      17.4000      410.400
sn2002hw      20.4000      423.400
sn2002jg     -3.50000      1077.00
sn2002jg      4.50000      935.000
sn2002jg      9.40000      478.600
sn2002jg      25.1000      365.800
sn2003Y     -3.30000      65.6000
sn2003Y     -5.30000      23.6000
sn2003Y     -6.20000      20.2000
sn2003iv    -0.500000      865.000
sn2003iv     -2.40000      821.600
sn2003iv      1.40000      888.600
sn2003iv      3.40000      844.000
sn2003iv      7.20000      522.800
sn2003iv      85.4000      295.600
sn2004gs    -0.300000      868.000
sn2004gs     -1.30000      886.400
sn2004gs     -3.30000      870.800
sn2004gs      1.60000      825.400
sn2004gs      2.60000      737.200
sn2004gs      3.50000      642.400
sn2004gs      20.1000      356.000
sn2004gs      23.0000      338.400
sn2004gs      30.7000      416.400
sn2004gs      31.7000      415.000
sn2005bl     -5.60000      90.6000
sn2005ke     0.500000      360.600
sn2005ke      2.50000      205.400
sn2005ke      6.50000      223.000
sn2005ke      8.40000      291.400
sn2005ke      10.4000      278.000
sn2005ke      11.4000      266.800
sn2005ke      13.4000      260.400
sn2005ke      26.3000      391.200
sn2005ke      28.3000      428.600
sn2005ke      31.3000      432.400
sn2006H      4.40000      172.600
sn2006H      5.50000      107.000
sn2006H      6.50000      88.8000
sn2006H      7.50000      149.600
sn2006H      9.50000      232.400
sn2006H      11.4000      212.400
sn2006H      12.4000      271.800
sn2006H      13.3000      255.000
sn2006H      14.3000      240.200
sn2006H      15.3000      288.800
sn2006H      16.3000      268.800
sn2006H      17.3000      289.200
sn2006H      19.3000      376.200
sn2006bt    -0.100000      482.800
sn2006bt     -1.00000      496.000
sn2006bt     -2.90000      386.600
sn2006bt     0.900000      349.600
sn2006bt      1.90000      480.400
sn2006bt      2.80000      431.200
sn2006bt      4.70000      125.400
sn2006bt      5.70000      377.200
sn2006bt      16.4000      120.800
sn2006bw      4.90000      539.000
sn2006bz    -0.400000      103.800
sn2006bz     -1.40000      112.600
sn2006bz     0.600000      169.800
sn2006em      3.60000      23.6000
sn2006gj    -0.700000      906.000
sn2006gj      3.30000      898.200
sn2006gt      1.40000      672.600
sn2006gt      2.40000      577.400
sn2006gt      3.30000      268.400
sn2006hb      6.80000      586.800
sn2006hb      7.80000      539.600
sn2006hb      8.80000      336.600
sn2006hb      9.80000      207.000
sn2006hb      10.7000      194.000
sn2006hb      11.7000      157.200
sn2006hb      23.5000      376.000
sn2006hb      30.3000      397.000
sn2006kf     -5.20000      909.800
sn2006mo      5.20000      704.000
sn2007al      2.40000      29.0000
sn2007al      3.30000      143.600
sn2007al      4.30000      105.400
sn2007al      5.30000      34.2000
sn2007al      8.30000      15.6000
sn2007al      10.2000      30.8000
sn2007al      11.3000      33.8000
sn2007au     -3.80000      882.800
sn2007au     -4.70000      903.800
sn2007au     -5.60000      916.200
sn2007au      1.10000      857.000
sn2007ax    -0.800000      137.400
sn2007ax     -1.90000      123.200
sn2007ax      10.0000      152.400
sn2007ax      17.0000      384.800
sn2007ax      18.9000      384.600
sn2007ax      20.9000      446.800
sn2007ba      3.10000      698.800
sn2007ba      5.10000      164.200
sn2007ba      6.00000      89.0000
sn2007bc     -2.60000      890.800
sn2007bc      4.30000      911.000
sn2007bc      6.20000      795.600
sn2007bc      7.30000      639.000
sn2007bc      30.6000      407.400
sn2007bc      35.6000      447.400
sn2007bc      43.4000      492.800
sn2007bc      60.0000      538.400
sn2007ci     -1.20000      869.800
sn2007ci     -2.20000      887.000
sn2007ci     -4.10000      897.000
sn2007ci     -5.10000      882.200
sn2007ci     -6.10000      882.600
sn2007ci     -7.10000      831.400
sn2007ci     -8.10000      873.000
sn2007ci      12.6000      406.400
sn2007ci      16.5000      407.000
sn2007ci      18.4000      349.200
sn2007ci      21.4000      309.200
sn2007fb      1.70000      886.600
sn2007fb      5.60000      859.000
sn2007fb      10.6000      335.200
sn2007fb      12.6000      286.600
sn2007fb      13.5000      281.400
sn2007fb      14.5000      275.400
sn2007fb      57.6000      413.600
sn2007fb      59.6000      337.400
sn2007fb      63.4000      364.800
sn2007fb      65.5000      299.400
sn2007fb      99.8000      75.6000
sn2007hj    -0.600000      897.800
sn2007hj     -1.50000      932.400
sn2007hj     -2.60000      944.800
sn2007hj      1.40000      895.600
sn2007hj      2.40000      892.000
sn2007hj      3.40000      954.400
sn2007hj      4.40000      903.600
sn2007hj      6.30000      578.800
sn2007hj      7.30000      485.400
sn2007hj      8.20000      420.800
sn2007hj      12.3000      330.200
sn2007hj      14.2000      379.200
sn2007hj      32.9000      430.600
sn2007hj      36.8000      426.000
sn2007ux      5.80000      860.400
sn2007ux      15.5000      349.600
sn2008R      5.30000      863.400
sn1994D    -0.100000      883.200
sn1994D     -3.10000      804.600
sn1994D     -4.10000      838.200
sn1994D     -5.10000      861.600
sn1994D     -6.10000      647.000
sn1994D     -8.20000      842.000
sn1994D     -10.1000      747.400
sn1994D     -11.1000      481.200
sn1994D      10.8000      365.200
sn1994D      12.8000      382.600
sn1994D      14.8000      422.600
sn1994D      16.9000      574.600
sn1994D      19.7000      507.800
sn1994D      20.7000      465.600
sn1994D      39.7000      515.600
sn1994D      42.6000      600.000
