# name         phase        index
sn1994D      39.7000      738.000
sn1994D      42.6000      834.600
sn1994D      45.6000      876.800
sn1994D      49.5000      956.600
sn1994D      54.5000      1136.60
sn1994D      55.5000      1021.80
sn1994D      56.5000      1060.20
sn1994D      58.5000      1003.60
sn1994D      72.5000      937.400
sn1994D      74.5000      970.400
sn1994D      82.5000      508.200
sn1994S     -3.00000      24.4000
sn1994S     -4.00000      792.000
sn1994S     0.900000      852.400
sn1994S      26.5000      697.400
sn1994ae      0.00000      656.800
sn1994ae      1.00000      761.600
sn1994ae      2.00000      677.800
sn1994ae      3.00000      714.000
sn1994ae      4.00000      728.200
sn1994ae      5.00000      690.000
sn1994ae      8.00000      632.400
sn1994ae      9.00000      624.000
sn1994ae      10.0000      670.800
sn1994ae      28.9000      795.200
sn1994ae      34.8000      614.800
sn1994ae      38.7000      725.600
sn1994ae      62.6000      989.000
sn1994ae      68.7000      1049.80
sn1994ae      86.5000      504.000
sn1994ae      152.000      278.000
sn1995D      3.60000      792.800
sn1995D      5.50000      746.000
sn1995D      7.50000      747.600
sn1995D      9.50000      699.200
sn1995D      11.6000      511.600
sn1995D      14.5000      709.600
sn1995D      16.5000      694.800
sn1995D      38.2000      645.200
sn1995D      42.2000      712.800
sn1995D      64.0000      900.600
sn1995D      69.0000      927.200
sn1995D      92.9000      685.200
sn1995E    -0.900000      1082.00
sn1995E     -2.90000      9.40000
sn1995E      1.00000      968.200
sn1995E      3.90000      1047.60
sn1995E      5.90000      677.400
sn1995E      8.90000      941.000
sn1995E      31.6000      609.400
sn1996C      1.90000      846.600
sn1996C      4.80000      897.600
sn1996C      7.70000      888.000
sn1996X    -0.800000      883.800
sn1996X     -1.60000      806.000
sn1996X     -2.80000      728.400
sn1996X     -3.80000      863.400
sn1996X     0.200000      747.000
sn1996X      1.20000      729.800
sn1996X      2.20000      847.400
sn1996X      7.10000      755.000
sn1996X      8.10000      681.600
sn1996X      20.0000      763.800
sn1996X      22.0000      724.000
sn1996X      27.9000      563.400
sn1996X      32.9000      643.200
sn1996X      48.8000      823.000
sn1996X      57.8000      828.600
sn1996ai    -0.900000      539.000
sn1996ai     0.100000      511.800
sn1996ai      2.20000      757.000
sn1996ai      4.10000      516.800
sn1996ai      15.1000      621.600
sn1996ai      25.0000      645.400
sn1996bl     -2.20000      972.600
sn1996bl     -4.10000      951.600
sn1996bl      13.3000      530.600
sn1996bl      18.1000      785.800
sn1997Y      1.90000      915.400
sn1997Y      2.90000      775.400
sn1997Y      6.90000      738.400
sn1997Y      22.5000      709.800
sn1997dt     -4.80000      939.200
sn1997dt     -7.70000      867.000
sn1997dt     -8.70000      894.800
sn1997dt     -9.70000      872.400
sn1997dt     -10.6000      863.600
sn1997dt     0.200000      1007.40
sn1997dt      2.20000      1036.20
sn1997dt      24.0000      623.200
sn1998V     0.300000      865.200
sn1998V      1.30000      888.600
sn1998V      2.30000      900.800
sn1998V      12.1000      692.000
sn1998V      13.1000      719.400
sn1998V      15.0000      807.600
sn1998V      30.8000      524.800
sn1998V      40.6000      591.200
sn1998V      43.5000      718.000
sn1998aq    -0.900000      730.400
sn1998aq     -3.80000      377.200
sn1998aq     -8.90000      569.800
sn1998aq     -9.90000      500.600
sn1998aq     0.100000      722.200
sn1998aq      1.10000      724.800
sn1998aq      2.00000      711.000
sn1998aq      3.00000      755.600
sn1998aq      4.00000      766.400
sn1998aq      5.00000      743.800
sn1998aq      6.00000      714.800
sn1998aq      17.9000      711.200
sn1998aq      19.9000      747.200
sn1998aq      29.9000      612.200
sn1998aq      30.9000      612.400
sn1998aq      32.9000      604.400
sn1998aq      34.9000      635.400
sn1998aq      49.8000      870.000
sn1998aq      53.8000      874.600
sn1998aq      56.8000      900.000
sn1998aq      58.8000      897.200
sn1998aq      61.7000      903.800
sn1998aq      64.7000      914.000
sn1998aq      77.7000      845.200
sn1998aq      80.7000      890.800
sn1998aq      89.6000      698.000
sn1998bu     -1.50000      946.000
sn1998bu     -2.50000      972.800
sn1998bu     -3.50000      989.400
sn1998bu     0.400000      763.200
sn1998bu      8.50000      743.000
sn1998bu      9.50000      715.400
sn1998bu      11.4000      730.600
sn1998bu      12.4000      702.200
sn1998bu      13.5000      665.400
sn1998bu      27.4000      595.600
sn1998bu      28.4000      587.000
sn1998bu      29.4000      600.400
sn1998bu      30.4000      587.400
sn1998bu      31.3000      589.400
sn1998bu      32.4000      656.800
sn1998bu      33.4000      623.400
sn1998bu      34.4000      670.200
sn1998bu      35.4000      653.000
sn1998bu      36.4000      665.000
sn1998bu      37.4000      677.000
sn1998bu      38.4000      684.200
sn1998bu      39.3000      703.200
sn1998bu      40.3000      710.600
sn1998bu      41.4000      712.600
sn1998bu      42.3000      734.200
sn1998bu      43.3000      738.600
sn1998bu      56.3000      873.200
sn1998bu      178.300      265.200
sn1998bu      189.300      245.800
sn1998co      0.00000      912.200
sn1998co     0.900000      931.400
sn1998co      3.90000      934.800
sn1998co      6.80000      600.600
sn1998co      22.5000      462.200
sn1998co      24.5000      451.200
sn1998co      28.4000      427.400
sn1998co      36.3000      32.2000
sn1998dm      7.40000      972.400
sn1998dm      9.50000      932.800
sn1998dm      12.4000      733.600
sn1998dm      14.4000      671.400
sn1998dm      17.4000      693.400
sn1998dm      19.4000      785.000
sn1998dm      26.3000      757.000
sn1998dm      41.2000      690.800
sn1998dm      49.1000      812.400
sn1998dx    -0.600000      800.600
sn1998dx     -1.60000      753.000
sn1998dx      1.20000      791.200
sn1998dx      2.10000      867.000
sn1998dx      5.90000      916.600
sn1998dx      7.80000      649.200
sn1998dx      12.5000      549.400
sn1998eg    -0.700000      836.400
sn1998eg      4.20000      935.600
sn1998eg      5.10000      942.400
sn1998eg      16.8000      619.800
sn1998eg      18.8000      654.600
sn1998eg      22.7000      794.600
sn1999ac     -1.00000      831.600
sn1999ac     -2.90000      774.800
sn1999ac     -3.90000      732.000
sn1999ac      8.90000      802.400
sn1999ac      9.90000      817.800
sn1999ac      10.9000      730.800
sn1999ac      11.9000      747.600
sn1999ac      24.7000      694.600
sn1999ac      26.7000      687.000
sn1999ac      28.7000      656.400
sn1999ac      30.7000      616.400
sn1999ac      32.6000      599.400
sn1999ac      34.7000      611.200
sn1999ac      36.6000      631.400
sn1999ac      38.6000      640.600
sn1999ac      40.6000      656.000
sn1999ac      54.4000      690.000
sn1999ac      62.3000      754.000
sn1999ac      86.1000      662.200
sn1999ef      6.70000      891.200
sn1999ef      7.70000      902.000
sn1999ef      9.60000      863.800
sn1999ek    -0.600000      1208.80
sn1999ek      3.20000      1167.60
sn1999ek      9.20000      1014.60
sn1999ek      12.1000      821.800
sn1999gd      1.10000      1061.80
sn1999gd      7.90000      882.200
sn1999gd      25.5000      577.200
sn1999gd      29.5000      505.400
sn1999gd      34.4000      628.000
sn2000E      117.600      564.800
sn2000E      119.700      548.600
sn2000ce      6.70000      1162.60
sn2000ce      8.70000      1153.00
sn2000ce      19.5000      925.200
sn2000ce      21.5000      856.200
sn2000cp    -0.500000      1018.80
sn2000cp     -1.60000      962.000
sn2000cp     -2.50000      1000.60
sn2000dg    -0.800000      877.800
sn2000dg     0.200000      923.200
sn2000dg      3.10000      894.400
sn2000dg      16.5000      683.800
sn2000dm     -2.80000      864.800
sn2000dn    -0.900000      814.600
sn2000dn     -3.80000      740.000
sn2000dn     -7.70000      673.000
sn2000dn      45.5000      742.600
sn2000fa     -10.4000      673.800
sn2000fa      1.20000      909.600
sn2000fa      2.20000      937.000
sn2000fa      4.20000      990.400
sn2000fa      9.10000      849.200
sn2000fa      11.1000      828.400
sn2000fa      14.0000      798.600
sn2000fa      16.0000      802.200
sn2000fa      17.9000      876.200
sn2000fa      20.8000      892.000
sn2000fa      31.6000      609.800
sn2000fa      37.5000      720.800
sn2000fa      42.2000      743.800
sn2000fa      99.0000      730.000
sn2001G     -5.20000      651.600
sn2001G      4.70000      808.000
sn2001G      11.6000      736.600
sn2001G      26.3000      811.800
sn2001G      31.2000      609.600
sn2001G      33.1000      562.000
sn2001G      37.0000      610.200
sn2001G      39.2000      686.400
sn2001G      52.7000      897.400
sn2001G      54.7000      908.800
sn2001G      61.6000      956.800
sn2001G      62.6000      969.000
sn2001G      64.5000      941.200
sn2001G      91.1000      908.200
sn2001G      122.500      549.600
sn2001br    -0.400000      922.600
sn2001br      2.50000      1024.20
sn2001br      27.0000      442.200
sn2001br      52.3000      906.800
sn2001br      53.4000      944.800
sn2001ck      4.80000      905.000
sn2001ck      5.80000      886.800
sn2001ck      14.4000      651.400
sn2001ck      16.3000      620.200
sn2001cp     -1.10000      766.200
sn2001cp     -3.90000      708.600
sn2001cp     -4.80000      687.200
sn2001cp     -6.80000      663.200
sn2001cp     0.900000      842.600
sn2001cp      16.5000      729.400
sn2001cp      22.3000      928.600
sn2001cp      26.3000      848.800
sn2001fe     -1.70000      651.200
sn2001fe     0.300000      726.000
sn2001fe      3.20000      792.600
sn2001fe      6.20000      663.400
sn2001fe      21.0000      742.000
sn2001fe      27.9000      717.600
sn2001fe      30.8000      633.200
sn2001fe      33.9000      612.000
sn2001fe      37.7000      676.400
sn2001fe      51.5000      894.400
sn2001fe      53.5000      783.800
sn2001fe      62.3000      835.000
sn2001fh     -1.70000      921.200
sn2001fh     -2.60000      838.000
sn2001fh     -3.60000      799.600
sn2001fh      4.20000      1082.80
sn2001fh      7.20000      682.600
sn2001fh      9.20000      724.000
sn2002G     -2.50000      1009.80
sn2002G     -4.40000      978.800
sn2002aw    -0.900000      877.600
sn2002aw     -1.80000      831.200
sn2002aw      1.10000      884.800
sn2002ck    -0.500000      793.000
sn2002ck     0.300000      817.400
sn2002ck      2.30000      850.800
sn2002ck      4.30000      874.400
sn2002ck      11.9000      660.600
sn2002ck      15.8000      678.600
sn2002ck      29.4000      558.200
sn2002ck      37.2000      658.000
sn2002cr     -2.40000      863.600
sn2002cr     -6.30000      808.400
sn2002cr     -8.30000      744.200
sn2002cr     -11.2000      635.200
sn2002cr     0.700000      890.800
sn2002cr      4.50000      842.200
sn2002cr      19.4000      741.600
sn2002do      2.00000      923.200
sn2002do      16.7000      411.200
sn2002do      18.5000      483.200
sn2002do      22.6000      395.800
sn2002do      30.4000      466.800
sn2002ef     -2.90000      980.800
sn2002er     -3.70000      977.400
sn2002er      4.20000      1105.80
sn2002fk     -1.40000      734.600
sn2002fk     -3.40000      641.000
sn2002fk      2.50000      847.800
sn2002fk      4.50000      871.800
sn2002fk      7.40000      806.600
sn2002fk      8.40000      790.800
sn2002fk      9.50000      745.000
sn2002fk      30.2000      620.000
sn2002fk      33.2000      724.000
sn2002fk      37.1000      662.200
sn2002fk      42.1000      714.600
sn2002fk      44.0000      737.600
sn2002fk      63.9000      925.000
sn2002fk      67.9000      868.000
sn2002fk      71.8000      849.400
sn2002fk      85.7000      742.200
sn2002fk      87.7000      673.600
sn2002fk      91.6000      657.200
sn2002fk      94.6000      599.600
sn2002fk      96.5000      610.800
sn2002fk      102.500      599.800
sn2002fk      119.400      428.200
sn2002jy     0.100000      822.800
sn2002jy      1.10000      817.000
sn2002jy      3.00000      875.000
sn2002jy      6.00000      881.200
sn2002jy      7.00000      929.600
sn2002jy      8.00000      916.600
sn2002jy      9.90000      883.000
sn2002jy      15.8000      647.200
sn2002jy      17.8000      689.000
sn2002jy      30.5000      683.600
sn2002jy      33.4000      692.400
sn2003cg    -0.200000      1314.00
sn2003cg     -1.20000      1361.00
sn2003cg     -2.10000      1229.40
sn2003cg     -3.10000      1053.20
sn2003cg     -4.10000      1031.60
sn2003cg     -5.10000      1012.20
sn2003cg     -6.10000      426.600
sn2003cg     0.800000      1395.40
sn2003cg      1.90000      1393.60
sn2003cg      2.80000      1129.20
sn2003cg      6.80000      784.800
sn2003cg      7.70000      733.800
sn2003cg      8.80000      816.200
sn2003cg      9.80000      799.000
sn2003cg      10.8000      778.800
sn2003cg      26.7000      611.200
sn2003du     -1.80000      803.000
sn2003du     -8.80000      651.200
sn2003du     -9.80000      671.400
sn2003du     -10.7000      657.000
sn2003du     -12.7000      527.200
sn2003du      1.20000      823.200
sn2003du      2.20000      829.800
sn2003du      16.0000      727.200
sn2003du      18.0000      753.400
sn2003du      19.0000      777.400
sn2003du      21.1000      820.200
sn2003du      23.0000      792.400
sn2003du      25.0000      794.600
sn2003du      28.1000      703.800
sn2003du      33.0000      582.000
sn2003du      48.8000      849.000
sn2003du      50.9000      861.800
sn2003du      55.7000      934.600
sn2003du      58.8000      863.000
sn2003du      59.7000      1003.60
sn2003du      60.8000      968.800
sn2003hv      74.7000      652.800
sn2003ic     -2.30000      737.200
sn2003ic     -4.20000      647.400
sn2003ic      3.40000      547.800
sn2003ic      4.30000      579.600
sn2003ic      5.30000      519.600
sn2003ic      7.10000      500.000
sn2003ic      8.00000      535.200
sn2003ic      22.2000      448.400
sn2003it    -0.200000      894.600
sn2003it     -1.20000      867.800
sn2003it     -2.20000      837.000
sn2003it     -3.20000      809.000
sn2003it     0.700000      894.600
sn2003it      1.70000      898.200
sn2003it      2.70000      911.600
sn2003it      3.70000      875.600
sn2003it      5.70000      947.200
sn2003it      6.50000      958.000
sn2003it      7.50000      896.800
sn2003it      8.50000      935.800
sn2003it      9.50000      632.200
sn2003it      30.9000      613.600
sn2003it      31.8000      564.200
sn2003kf     -3.30000      892.400
sn2003kf     -5.40000      872.400
sn2003kf     -7.30000      812.400
sn2003kf     -8.30000      825.600
sn2003kf     -9.40000      753.600
sn2003kf      8.50000      917.200
sn2003kf      10.5000      799.800
sn2003kf      13.5000      726.600
sn2003kf      14.5000      758.200
sn2003kf      15.5000      775.600
sn2003kf      17.4000      831.000
sn2003kf      18.4000      911.400
sn2003kf      20.4000      905.800
sn2003kf      21.4000      900.200
sn2003kf      25.4000      804.200
sn2003kf      40.1000      746.200
sn2003kf      41.2000      751.000
sn2003kf      42.1000      777.400
sn2003kf      53.1000      974.800
sn2003kf      67.9000      1180.40
sn2003kf      69.9000      1119.20
sn2003kf      100.600      862.400
sn2004L      2.40000      898.800
sn2004L      3.40000      964.800
sn2004L      5.30000      928.400
sn2004L      19.9000      351.800
sn2004L      21.7000      525.600
sn2004L      22.7000      540.200
sn2004L      23.7000      497.200
sn2004L      25.6000      492.600
sn2004L      26.6000      117.800
sn2004L      27.5000      419.200
sn2004L      31.4000      471.000
sn2004L      32.4000      21.0000
sn2004L      35.3000      243.400
sn2004at    -0.700000      804.600
sn2004at     -3.60000      772.800
sn2004at     -4.70000      746.800
sn2004at     -7.40000      574.000
sn2004at     -8.60000      583.600
sn2004at     0.200000      833.200
sn2004at      1.20000      832.200
sn2004at      2.20000      855.200
sn2004at      17.8000      634.400
sn2004at      29.6000      627.800
sn2004bg     -3.00000      721.200
sn2004bg      2.60000      832.600
sn2004bg      5.70000      857.600
sn2004bg      10.5000      621.800
sn2004bg      12.5000      591.400
sn2004bk      6.40000      816.000
sn2004fz     -6.80000      794.200
sn2005bc     -5.00000      858.600
sn2005bc     -6.10000      752.800
sn2005bo    -0.100000      954.400
sn2005bo      21.7000      682.200
sn2005cf    -0.300000      860.600
sn2005cf     -1.40000      858.600
sn2005cf     -2.30000      872.400
sn2005cf     -3.40000      864.400
sn2005cf     -4.40000      850.000
sn2005cf     -5.40000      852.800
sn2005cf     -9.40000      680.200
sn2005cf     -10.4000      597.600
sn2005cf     -11.4000      458.600
sn2005cf     -12.4000      181.400
sn2005cf     0.600000      869.400
sn2005cf      1.60000      904.000
sn2005cf      2.50000      907.600
sn2005cf      3.50000      919.000
sn2005cf      4.50000      961.800
sn2005cf      16.5000      750.400
sn2005cf      21.4000      800.600
sn2005cf      23.4000      783.000
sn2005cf      24.3000      755.000
sn2005cf      25.3000      701.000
sn2005cf      26.4000      710.200
sn2005cf      27.3000      677.600
sn2005cf      28.3000      648.800
sn2005cf      29.3000      638.400
sn2005cf      43.2000      715.200
sn2005cf      45.2000      733.800
sn2005cf      81.9000      853.400
sn2005el     -3.90000      777.200
sn2005el     -4.90000      743.400
sn2005el     -5.80000      729.400
sn2005el      2.10000      873.200
sn2005el      4.00000      895.000
sn2005el      22.8000      595.000
sn2005el      29.6000      591.000
sn2005el      59.2000      927.400
sn2005hc      5.40000      917.200
sn2005hc      6.30000      872.600
sn2005hc      11.1000      628.200
sn2005iq     -6.00000      575.400
sn2005kc      6.70000      1005.40
sn2005kc      9.70000      836.200
sn2005kc      11.6000      683.800
sn2005kc      15.5000      693.400
sn2005kc      29.3000      567.400
sn2005kc      33.3000      562.400
sn2005ki      1.00000      864.000
sn2005mc     -2.20000      959.200
sn2005mc      5.60000      921.400
sn2005na     -1.50000      748.800
sn2005na      1.40000      774.600
sn2005na      3.40000      857.600
sn2005na      16.0000      733.200
sn2005na      20.0000      786.400
sn2005na      23.7000      684.400
sn2006D      4.50000      899.000
sn2006D      16.3000      716.800
sn2006N     -1.30000      841.600
sn2006N     -3.30000      881.000
sn2006N     0.700000      916.000
sn2006N      1.60000      935.200
sn2006N      2.60000      953.200
sn2006N      4.60000      983.600
sn2006N      5.50000      1005.00
sn2006N      6.50000      972.200
sn2006N      7.50000      967.800
sn2006N      8.50000      817.600
sn2006N      11.6000      515.800
sn2006N      28.2000      534.600
sn2006al      3.40000      792.600
sn2006al      4.30000      852.600
sn2006al      5.40000      699.000
sn2006al      6.30000      804.800
sn2006al      9.00000      482.200
sn2006ax     -6.40000      707.400
sn2006ax     -8.40000      592.800
sn2006ax     -9.30000      578.400
sn2006ax     0.500000      808.000
sn2006az     -1.00000      828.200
sn2006az      1.80000      523.600
sn2006cf      1.80000      849.000
sn2006cf      2.60000      800.600
sn2006cf      3.70000      890.800
sn2006cf      4.70000      885.800
sn2006cf      6.50000      924.600
sn2006cf      17.1000      626.200
sn2006cf      30.5000      571.600
sn2006cq     -3.40000      787.600
sn2006et      2.40000      809.200
sn2006et      6.30000      927.400
sn2006le     -6.90000      790.600
sn2006le     -7.80000      732.400
sn2006le     -8.80000      693.000
sn2006le     -11.7000      294.600
sn2006le      2.90000      958.000
sn2006le      3.90000      1004.20
sn2006le      5.90000      994.400
sn2006le      6.90000      968.200
sn2006le      7.90000      896.400
sn2006le      8.90000      923.600
sn2006le      10.8000      866.200
sn2006le      12.7000      741.400
sn2006le      13.7000      706.600
sn2006le      14.7000      681.000
sn2006le      16.7000      716.600
sn2006le      33.3000      631.600
sn2006le      35.3000      644.600
sn2006le      37.3000      666.800
sn2006le      38.2000      639.200
sn2006le      41.3000      724.400
sn2006le      43.1000      686.200
sn2006le      47.1000      832.200
sn2006le      48.1000      814.800
sn2006lf     -4.50000      937.000
sn2006lf     -5.50000      868.200
sn2006lf     -6.50000      1036.80
sn2006lf     -8.40000      817.200
sn2006lf      5.30000      1030.60
sn2006lf      6.30000      995.200
sn2006lf      7.30000      1022.60
sn2006lf      9.30000      656.800
sn2006lf      10.3000      540.000
sn2006lf      11.3000      591.400
sn2006lf      13.2000      623.600
sn2006lf      16.1000      729.200
sn2006lf      19.1000      682.200
sn2006lf      37.8000      706.400
sn2006lf      39.8000      782.600
sn2006lf      44.6000      962.600
sn2006lf      45.6000      870.200
sn2006lf      49.6000      930.000
sn2006lf      50.6000      946.200
sn2007A     -2.40000      831.000
sn2007A     -3.40000      811.400
sn2007A      4.40000      939.200
sn2007F    -0.900000      751.200
sn2007F     -1.80000      702.200
sn2007F     -5.70000      519.200
sn2007F     -6.70000      526.400
sn2007F     -7.70000      496.400
sn2007F     -8.70000      449.400
sn2007F      3.00000      854.200
sn2007F      17.6000      734.600
sn2007F      26.4000      762.600
sn2007F      32.3000      634.800
sn2007F      44.0000      733.600
sn2007F      52.7000      863.200
sn2007F      80.0000      1001.20
sn2007ca      3.50000      943.000
sn2007ca      6.40000      990.600
sn2007ca      9.40000      994.200
sn2007ca      11.5000      803.800
sn2007ca      13.3000      726.000
sn2007ca      35.0000      581.600
sn2007ca      38.0000      574.800
sn2007ca      45.8000      808.600
sn2007fs      3.10000      818.000
sn2007fs      4.10000      927.600
sn2007fs      5.10000      963.600
sn2007fs      48.2000      852.600
sn2007fs      51.1000      874.000
sn2007fs      55.1000      920.600
sn2007fs      60.9000      931.800
sn2007fs      85.4000      904.800
sn2008C      4.40000      1065.80
sn2008C      8.30000      847.400
sn2008C      10.3000      761.200
sn2008C      12.3000      574.200
sn2008C      29.0000      436.800
sn2008C      41.8000      476.800
sn2008C      90.8000      688.400
sn2008Q    -0.300000      918.600
sn2008Q     -1.20000      885.600
sn2008Q     -2.30000      917.800
sn2008Q     -3.30000      886.200
sn2008Q     -6.20000      775.200
sn2008Q     -7.20000      751.600
sn2008ar    -0.700000      840.800
sn2008ar     -1.70000      855.400
sn2008ar     -2.60000      859.000
sn2008ar     -3.60000      839.400
sn2008ar     -4.60000      830.800
sn2008ar     -6.50000      825.000
sn2008ar     -7.50000      797.600
sn2008ar     -8.50000      728.200
sn2008ar      1.20000      882.400
sn2008ar      3.20000      917.400
sn2008ar      4.20000      942.800
sn2008ar      5.10000      933.000
sn2008ar      7.20000      825.200
sn2008ar      22.6000      762.000
sn2008ar      25.7000      608.200
sn2008ar      28.4000      581.000
sn2008ar      35.3000      554.200
sn2008ar      55.7000      854.000
sn2008ar      60.5000      956.200
sn2008ar      105.200      903.000
sn2008bf     0.700000      808.000
sn2008bf      2.60000      873.200
sn2008bf      3.70000      834.400
sn2008bf      4.60000      881.600
sn2008bf      7.50000      914.600
sn2008bf      11.4000      723.400
sn2008bf      13.4000      641.800
sn2008bf      16.2000      675.600
sn2008bf      31.8000      627.200
sn2008bf      38.8000      662.400
sn2008bf      41.6000      708.800
sn2008bf      60.1000      972.400
sn2008bf      67.9000      1005.80
sn1998ab     -7.80000      101.200
sn1998ab      6.70000      419.200
sn1998ab      7.70000      437.400
sn1998ab      17.4000      618.000
sn1998ab      18.4000      648.800
sn1998ab      19.3000      663.600
sn1998ab      20.3000      685.600
sn1998ab      21.3000      680.200
sn1998ab      22.3000      669.200
sn1998ab      33.9000      524.600
sn1998ab      35.9000      523.600
sn1998ab      45.6000      600.200
sn1998ab      49.5000      94.8000
sn1998es    -0.500000      667.600
sn1998es     -2.40000      555.400
sn1998es     -3.40000      496.200
sn1998es     -4.40000      478.400
sn1998es     -5.40000      334.400
sn1998es     -6.40000      283.000
sn1998es     -7.30000      122.000
sn1998es     -8.40000      73.4000
sn1998es     -9.40000      98.0000
sn1998es     -10.3000      66.2000
sn1998es     -11.4000      67.6000
sn1998es     0.500000      718.600
sn1998es      1.50000      671.800
sn1998es      14.3000      651.600
sn1998es      16.3000      712.800
sn1998es      17.3000      730.600
sn1998es      18.3000      776.800
sn1998es      23.1000      759.400
sn1998es      25.1000      786.800
sn1998es      29.1000      727.000
sn1998es      44.1000      684.800
sn1998es      50.9000      774.800
sn1998es      55.8000      825.000
sn1998es      72.7000      863.200
sn1998es      79.6000      870.600
sn1998es      88.5000      891.200
sn1999aa    -0.100000      622.400
sn1999aa     -2.10000      463.400
sn1999aa     -3.10000      426.200
sn1999aa     -4.10000      328.800
sn1999aa     -5.10000      276.800
sn1999aa     -6.10000      173.800
sn1999aa     -7.10000      119.200
sn1999aa     -8.00000      108.400
sn1999aa     -8.90000      84.2000
sn1999aa     -9.90000      92.6000
sn1999aa      13.7000      672.600
sn1999aa      14.6000      679.800
sn1999aa      15.6000      694.400
sn1999aa      16.6000      677.200
sn1999aa      27.4000      753.400
sn1999aa      28.4000      707.000
sn1999aa      29.3000      681.400
sn1999aa      42.1000      671.200
sn1999aa      44.1000      710.200
sn1999aa      46.2000      756.000
sn1999aa      48.0000      779.000
sn1999aa      50.0000      811.600
sn1999aa      52.0000      839.400
sn1999aa      54.0000      837.400
sn1999aa      55.9000      869.000
sn1999aa      71.7000      830.000
sn1999aa      80.6000      880.400
sn1999dq     -2.50000      638.000
sn1999dq     -3.50000      592.400
sn1999dq     -4.50000      461.200
sn1999dq     -6.40000      287.400
sn1999dq     -7.40000      234.800
sn1999dq     -9.40000      70.2000
sn1999dq     -10.4000      95.4000
sn1999dq     0.400000      695.800
sn1999dq      1.40000      759.200
sn1999dq      2.40000      757.000
sn1999dq      3.40000      803.800
sn1999dq      5.40000      615.000
sn1999dq      17.2000      732.400
sn1999dq      18.2000      767.200
sn1999dq      26.1000      665.400
sn1999dq      28.9000      553.000
sn1999dq      33.0000      438.600
sn1999dq      45.7000      630.800
sn1999dq      47.7000      752.600
sn1999dq      57.5000      757.400
sn1999dq      88.0000      377.400
sn1999gp     -1.90000      663.200
sn1999gp     -4.80000      428.000
sn1999gp      0.00000      813.800
sn1999gp      2.90000      840.800
sn1999gp      4.90000      882.400
sn1999gp      6.90000      830.600
sn1999gp      21.4000      670.200
sn1999gp      35.1000      496.600
sn1999gp      49.7000      729.000
sn1999gp      54.6000      909.600
sn2000cx    -0.400000      103.000
sn2000cx     -1.30000      94.2000
sn2000cx      6.60000      192.000
sn2000cx      36.3000      919.600
sn2000cx      37.3000      938.000
sn2000cx      39.3000      994.400
sn2000cx      53.1000      1149.00
sn2000cx      55.2000      1081.00
sn2000cx      61.1000      1278.80
sn2000cx      67.0000      1077.20
sn2000cx      92.7000      1058.40
sn2000cx      114.500      623.200
sn2000cx      118.500      510.600
sn2000cx      124.400      432.800
sn2000cx      141.300      379.400
sn2000cx      154.100      298.400
sn2000cx      180.900      234.400
sn2001V     -3.30000      621.000
sn2001V     -5.40000      334.800
sn2001V     -6.40000      170.000
sn2001V     -7.40000      143.600
sn2001V     -9.30000      93.2000
sn2001V     -10.2000      93.0000
sn2001V     -11.2000      79.6000
sn2001V     -12.3000      52.0000
sn2001V     -13.2000      63.8000
sn2001V      9.50000      689.200
sn2001V      11.3000      603.000
sn2001V      12.5000      644.000
sn2001V      13.5000      657.600
sn2001V      18.2000      714.600
sn2001V      19.1000      735.200
sn2001V      20.3000      805.200
sn2001V      21.3000      773.000
sn2001V      22.2000      775.800
sn2001V      23.1000      781.800
sn2001V      24.1000      773.800
sn2001V      27.0000      674.600
sn2001V      28.0000      634.200
sn2001V      39.9000      597.000
sn2001V      46.7000      663.800
sn2001V      47.9000      678.800
sn2001V      48.7000      682.800
sn2001V      49.7000      701.800
sn2001V      51.7000      730.200
sn2001V      52.8000      731.000
sn2001V      56.7000      747.400
sn2001V      73.3000      789.000
sn2001V      78.2000      775.200
sn2001V      79.3000      756.400
sn2001V      104.800      518.200
sn2001az     -3.10000      682.400
sn2001az      18.0000      629.200
sn2001az      20.0000      804.000
sn2001az      24.7000      865.400
sn2001az      44.0000      905.400
sn2001eh    -0.100000      724.600
sn2001eh     -2.00000      680.000
sn2001eh     -4.90000      447.400
sn2001eh      2.70000      801.000
sn2001eh      3.70000      823.000
sn2001eh      4.70000      795.200
sn2001eh      5.70000      794.400
sn2001eh      8.60000      860.600
sn2001eh      24.9000      809.000
sn2001eh      25.9000      787.400
sn2001eh      26.8000      802.400
sn2001eh      28.8000      727.400
sn2001eh      30.7000      691.000
sn2001eh      32.6000      640.000
sn2001eh      35.4000      598.800
sn2001eh      58.5000      1033.60
sn2002cx     -1.50000      91.8000
sn2002cx     -4.40000      22.2000
sn2002cx      11.2000      571.600
sn2002cx      15.1000      531.200
sn2002de     -2.20000      776.200
sn2002de     -3.00000      856.600
sn2002de     -4.20000      599.600
sn2002de     -5.00000      819.000
sn2002de     -6.10000      775.400
sn2002de      1.70000      845.800
sn2002de      2.70000      889.000
sn2002de      3.70000      929.600
sn2002de      5.50000      597.800
sn2002de      8.50000      847.400
sn2002de      26.9000      645.600
sn2002hu    -0.700000      704.200
sn2002hu     -3.60000      697.400
sn2002hu     -5.40000      493.400
sn2002hu      21.5000      924.600
sn2002hu      73.4000      900.200
sn2003fa     -5.60000      309.800
sn2003fa     -6.60000      151.200
sn2003fa     -7.60000      89.2000
sn2003fa     -8.50000      76.4000
